Series ID,year,period,label,value
LNS13000086,2013,M05,2013 May,563
LNS13000086,2013,M06,2013 Jun,506
LNS13000086,2013,M07,2013 Jul,589
LNS13000086,2013,M08,2013 Aug,489
LNS13000086,2013,M09,2013 Sep,510
LNS13000086,2013,M10,2013 Oct,467
LNS13000086,2013,M11,2013 Nov,500
LNS13000086,2013,M12,2013 Dec,477
LNS13000086,2014,M01,2014 Jan,436
LNS13000086,2014,M02,2014 Feb,408
LNS13000086,2014,M03,2014 Mar,405
LNS13000086,2014,M04,2014 Apr,398
LNS13000086,2014,M05,2014 May,445
LNS13000086,2014,M06,2014 Jun,447
LNS13000086,2014,M07,2014 Jul,452
LNS13000086,2014,M08,2014 Aug,453
LNS13000086,2014,M09,2014 Sep,400
LNS13000086,2014,M10,2014 Oct,469
LNS13000086,2014,M11,2014 Nov,364
LNS13000086,2014,M12,2014 Dec,389
LNS13000086,2015,M01,2015 Jan,400
LNS13000086,2015,M02,2015 Feb,348
LNS13000086,2015,M03,2015 Mar,342
LNS13000086,2015,M04,2015 Apr,383
LNS13000086,2015,M05,2015 May,405
LNS13000086,2015,M06,2015 Jun,375
LNS13000086,2015,M07,2015 Jul,350
LNS13000086,2015,M08,2015 Aug,377
LNS13000086,2015,M09,2015 Sep,356
LNS13000086,2015,M10,2015 Oct,351
LNS13000086,2015,M11,2015 Nov,317
LNS13000086,2015,M12,2015 Dec,352
LNS13000086,2016,M01,2016 Jan,367
LNS13000086,2016,M02,2016 Feb,387
LNS13000086,2016,M03,2016 Mar,389
LNS13000086,2016,M04,2016 Apr,392
LNS13000086,2016,M05,2016 May,409
LNS13000086,2016,M06,2016 Jun,388
LNS13000086,2016,M07,2016 Jul,334
LNS13000086,2016,M08,2016 Aug,375
LNS13000086,2016,M09,2016 Sep,402
LNS13000086,2016,M10,2016 Oct,421
LNS13000086,2016,M11,2016 Nov,345
LNS13000086,2016,M12,2016 Dec,366
LNS13000086,2017,M01,2017 Jan,337
LNS13000086,2017,M02,2017 Feb,364
LNS13000086,2017,M03,2017 Mar,388
LNS13000086,2017,M04,2017 Apr,374
LNS13000086,2017,M05,2017 May,297
LNS13000086,2017,M06,2017 Jun,316
LNS13000086,2017,M07,2017 Jul,336
LNS13000086,2017,M08,2017 Aug,340
LNS13000086,2017,M09,2017 Sep,323
LNS13000086,2017,M10,2017 Oct,348
LNS13000086,2017,M11,2017 Nov,437
LNS13000086,2017,M12,2017 Dec,337
LNS13000086,2018,M01,2018 Jan,330
LNS13000086,2018,M02,2018 Feb,341
LNS13000086,2018,M03,2018 Mar,326
LNS13000086,2018,M04,2018 Apr,292
LNS13000086,2018,M05,2018 May,305
LNS13000086,2018,M06,2018 Jun,297
LNS13000086,2018,M07,2018 Jul,275
LNS13000086,2018,M08,2018 Aug,276
LNS13000086,2018,M09,2018 Sep,290
LNS13000086,2018,M10,2018 Oct,230
LNS13000086,2018,M11,2018 Nov,294
LNS13000086,2018,M12,2018 Dec,288
LNS13000086,2019,M01,2019 Jan,287
LNS13000086,2019,M02,2019 Feb,339
LNS13000086,2019,M03,2019 Mar,258
LNS13000086,2019,M04,2019 Apr,274
LNS13000086,2019,M05,2019 May,278
LNS13000086,2019,M06,2019 Jun,302
LNS13000086,2019,M07,2019 Jul,312
LNS13000086,2019,M08,2019 Aug,270
LNS13000086,2019,M09,2019 Sep,274
LNS13000086,2019,M10,2019 Oct,301
LNS13000086,2019,M11,2019 Nov,286
LNS13000086,2019,M12,2019 Dec,298
LNS13000086,2020,M01,2020 Jan,260
LNS13000086,2020,M02,2020 Feb,214
LNS13000086,2020,M03,2020 Mar,354
LNS13000086Q,2010,Q01,2010 Qtr1,584
LNS13000086Q,2010,Q02,2010 Qtr2,590
LNS13000086Q,2010,Q03,2010 Qtr3,600
LNS13000086Q,2010,Q04,2010 Qtr4,564
LNS13000086Q,2011,Q01,2011 Qtr1,535
LNS13000086Q,2011,Q02,2011 Qtr2,534
LNS13000086Q,2011,Q03,2011 Qtr3,529
LNS13000086Q,2011,Q04,2011 Qtr4,483
LNS13000086Q,2012,Q01,2012 Qtr1,564
LNS13000086Q,2012,Q02,2012 Qtr2,511
LNS13000086Q,2012,Q03,2012 Qtr3,537
LNS13000086Q,2012,Q04,2012 Qtr4,532
LNS13000086Q,2013,Q01,2013 Qtr1,592
LNS13000086Q,2013,Q02,2013 Qtr2,542
LNS13000086Q,2013,Q03,2013 Qtr3,530
LNS13000086Q,2013,Q04,2013 Qtr4,481
LNS13000086Q,2014,Q01,2014 Qtr1,417
LNS13000086Q,2014,Q02,2014 Qtr2,430
LNS13000086Q,2014,Q03,2014 Qtr3,435
LNS13000086Q,2014,Q04,2014 Qtr4,408
LNS13000086Q,2015,Q01,2015 Qtr1,363
LNS13000086Q,2015,Q02,2015 Qtr2,387
LNS13000086Q,2015,Q03,2015 Qtr3,361
LNS13000086Q,2015,Q04,2015 Qtr4,340
LNS13000086Q,2016,Q01,2016 Qtr1,381
LNS13000086Q,2016,Q02,2016 Qtr2,397
LNS13000086Q,2016,Q03,2016 Qtr3,370
LNS13000086Q,2016,Q04,2016 Qtr4,377
LNS13000086Q,2017,Q01,2017 Qtr1,363
LNS13000086Q,2017,Q02,2017 Qtr2,329
LNS13000086Q,2017,Q03,2017 Qtr3,333
LNS13000086Q,2017,Q04,2017 Qtr4,374
LNS13000086Q,2018,Q01,2018 Qtr1,332
LNS13000086Q,2018,Q02,2018 Qtr2,298
LNS13000086Q,2018,Q03,2018 Qtr3,280
LNS13000086Q,2018,Q04,2018 Qtr4,271
LNS13000086Q,2019,Q01,2019 Qtr1,294
LNS13000086Q,2019,Q02,2019 Qtr2,285
LNS13000086Q,2019,Q03,2019 Qtr3,285
LNS13000086Q,2019,Q04,2019 Qtr4,295
LNS13000086Q,2020,Q01,2020 Qtr1,276
LNS13000088,2010,M01,2010 Jan,986
LNS13000088,2010,M02,2010 Feb,979
LNS13000088,2010,M03,2010 Mar,1005
LNS13000088,2010,M04,2010 Apr,962
LNS13000088,2010,M05,2010 May,998
LNS13000088,2010,M06,2010 Jun,899
LNS13000088,2010,M07,2010 Jul,930
LNS13000088,2010,M08,2010 Aug,914
LNS13000088,2010,M09,2010 Sep,865
LNS13000088,2010,M10,2010 Oct,944
LNS13000088,2010,M11,2010 Nov,941
LNS13000088,2010,M12,2010 Dec,924
LNS13000088,2011,M01,2011 Jan,962
LNS13000088,2011,M02,2011 Feb,844
LNS13000088,2011,M03,2011 Mar,851
LNS13000088,2011,M04,2011 Apr,842
LNS13000088,2011,M05,2011 May,824
LNS13000088,2011,M06,2011 Jun,853
LNS13000088,2011,M07,2011 Jul,881
LNS13000088,2011,M08,2011 Aug,939
LNS13000088,2011,M09,2011 Sep,894
LNS13000088,2011,M10,2011 Oct,903
LNS13000088,2011,M11,2011 Nov,954
LNS13000088,2011,M12,2011 Dec,822
LNS13000088,2012,M01,2012 Jan,817
LNS13000088,2012,M02,2012 Feb,807
LNS13000088,2012,M03,2012 Mar,867
LNS13000088,2012,M04,2012 Apr,944
LNS13000088,2012,M05,2012 May,906
LNS13000088,2012,M06,2012 Jun,822
LNS13000088,2012,M07,2012 Jul,863
LNS13000088,2012,M08,2012 Aug,856
LNS13000088,2012,M09,2012 Sep,885
LNS13000088,2012,M10,2012 Oct,910
LNS13000088,2012,M11,2012 Nov,826
LNS13000088,2012,M12,2012 Dec,886
LNS13000088,2013,M01,2013 Jan,815
LNS13000088,2013,M02,2013 Feb,863
LNS13000088,2013,M03,2013 Mar,799
LNS13000088,2013,M04,2013 Apr,831
LNS13000088,2013,M05,2013 May,848
LNS13000088,2013,M06,2013 Jun,840
LNS13000088,2013,M07,2013 Jul,759
LNS13000088,2013,M08,2013 Aug,820
LNS13000088,2013,M09,2013 Sep,749
LNS13000088,2013,M10,2013 Oct,791
LNS13000088,2013,M11,2013 Nov,717
LNS13000088,2013,M12,2013 Dec,671
LNS13000088,2014,M01,2014 Jan,690
LNS13000088,2014,M02,2014 Feb,756
LNS13000088,2014,M03,2014 Mar,764
LNS13000088,2014,M04,2014 Apr,673
LNS13000088,2014,M05,2014 May,635
LNS13000088,2014,M06,2014 Jun,688
LNS13000088,2014,M07,2014 Jul,698
LNS13000088,2014,M08,2014 Aug,635
LNS13000088,2014,M09,2014 Sep,742
LNS13000088,2014,M10,2014 Oct,648
LNS13000088,2014,M11,2014 Nov,661
LNS13000088,2014,M12,2014 Dec,568
LNS13000088,2015,M01,2015 Jan,675
LNS13000088,2015,M02,2015 Feb,627
LNS13000088,2015,M03,2015 Mar,660
LNS13000088,2015,M04,2015 Apr,598
LNS13000088,2015,M05,2015 May,628
LNS13000088,2015,M06,2015 Jun,651
LNS13000088,2015,M07,2015 Jul,554
LNS13000088,2015,M08,2015 Aug,561
LNS13000088,2015,M09,2015 Sep,577
LNS13000088,2015,M10,2015 Oct,556
LNS13000088,2015,M11,2015 Nov,555
LNS13000088,2015,M12,2015 Dec,597
LNS13000088,2016,M01,2016 Jan,557
LNS13000088,2016,M02,2016 Feb,523
LNS13000088,2016,M03,2016 Mar,539
LNS13000088,2016,M04,2016 Apr,543
LNS13000088,2016,M05,2016 May,537
LNS13000088,2016,M06,2016 Jun,534
LNS13000088,2016,M07,2016 Jul,593
LNS13000088,2016,M08,2016 Aug,570
LNS13000088,2016,M09,2016 Sep,581
LNS13000088,2016,M10,2016 Oct,522
LNS13000088,2016,M11,2016 Nov,539
LNS13000088,2016,M12,2016 Dec,493
LNS13000088,2017,M01,2017 Jan,532
LNS13000088,2017,M02,2017 Feb,499
LNS13000088,2017,M03,2017 Mar,417
LNS13000088,2017,M04,2017 Apr,490
LNS13000088,2017,M05,2017 May,534
LNS13000088,2017,M06,2017 Jun,486
LNS13000088,2017,M07,2017 Jul,404
LNS13000088,2017,M08,2017 Aug,471
LNS13000088,2017,M09,2017 Sep,478
LNS13000088,2017,M10,2017 Oct,476
LNS13000088,2017,M11,2017 Nov,505
LNS13000088,2017,M12,2017 Dec,465
LNS13000088,2018,M01,2018 Jan,490
LNS13000088,2018,M02,2018 Feb,527
LNS13000088,2018,M03,2018 Mar,456
LNS13000088,2018,M04,2018 Apr,460
LNS13000088,2018,M05,2018 May,441
LNS13000088,2018,M06,2018 Jun,438
LNS13000088,2018,M07,2018 Jul,483
LNS13000088,2018,M08,2018 Aug,427
LNS13000088,2018,M09,2018 Sep,454
LNS13000088,2018,M10,2018 Oct,500
LNS13000088,2018,M11,2018 Nov,436
LNS13000088,2018,M12,2018 Dec,473
LNS13000088,2019,M01,2019 Jan,478
LNS13000088,2019,M02,2019 Feb,453
LNS13000088,2019,M03,2019 Mar,482
LNS13000088,2019,M04,2019 Apr,453
LNS13000088,2019,M05,2019 May,447
LNS13000088,2019,M06,2019 Jun,442
LNS13000088,2019,M07,2019 Jul,440
LNS13000088,2019,M08,2019 Aug,459
LNS13000088,2019,M09,2019 Sep,460
LNS13000088,2019,M10,2019 Oct,436
LNS13000088,2019,M11,2019 Nov,438
LNS13000088,2019,M12,2019 Dec,461
LNS13000088,2020,M01,2020 Jan,473
LNS13000088,2020,M02,2020 Feb,464
LNS13000088,2020,M03,2020 Mar,479
LNS13000088Q,2010,Q01,2010 Qtr1,990
LNS13000088Q,2010,Q02,2010 Qtr2,953
LNS13000088Q,2010,Q03,2010 Qtr3,903
LNS13000088Q,2010,Q04,2010 Qtr4,936
LNS13000088Q,2011,Q01,2011 Qtr1,886
LNS13000088Q,2011,Q02,2011 Qtr2,840
LNS13000088Q,2011,Q03,2011 Qtr3,905
LNS13000088Q,2011,Q04,2011 Qtr4,893
LNS13000088Q,2012,Q01,2012 Qtr1,830
LNS13000088Q,2012,Q02,2012 Qtr2,891
LNS13000088Q,2012,Q03,2012 Qtr3,868
LNS13000088Q,2012,Q04,2012 Qtr4,874
LNS13000088Q,2013,Q01,2013 Qtr1,826
LNS13000088Q,2013,Q02,2013 Qtr2,840
LNS13000088Q,2013,Q03,2013 Qtr3,776
LNS13000088Q,2013,Q04,2013 Qtr4,726
LNS13000088Q,2014,Q01,2014 Qtr1,737
LNS13000088Q,2014,Q02,2014 Qtr2,665
LNS13000088Q,2014,Q03,2014 Qtr3,691
LNS13000088Q,2014,Q04,2014 Qtr4,625
LNS13000088Q,2015,Q01,2015 Qtr1,654
LNS13000088Q,2015,Q02,2015 Qtr2,625
LNS13000088Q,2015,Q03,2015 Qtr3,564
LNS13000088Q,2015,Q04,2015 Qtr4,569
LNS13000088Q,2016,Q01,2016 Qtr1,540
LNS13000088Q,2016,Q02,2016 Qtr2,538
LNS13000088Q,2016,Q03,2016 Qtr3,581
LNS13000088Q,2016,Q04,2016 Qtr4,518
LNS13000088Q,2017,Q01,2017 Qtr1,483
LNS13000088Q,2017,Q02,2017 Qtr2,503
LNS13000088Q,2017,Q03,2017 Qtr3,451
LNS13000088Q,2017,Q04,2017 Qtr4,482
LNS13000088Q,2018,Q01,2018 Qtr1,491
LNS13000088Q,2018,Q02,2018 Qtr2,446
LNS13000088Q,2018,Q03,2018 Qtr3,455
LNS13000088Q,2018,Q04,2018 Qtr4,470
LNS13000088Q,2019,Q01,2019 Qtr1,471
LNS13000088Q,2019,Q02,2019 Qtr2,448
LNS13000088Q,2019,Q03,2019 Qtr3,453
LNS13000088Q,2019,Q04,2019 Qtr4,445
LNS13000088Q,2020,Q01,2020 Qtr1,472
LNS13000089,2010,M01,2010 Jan,3354
LNS13000089,2010,M02,2010 Feb,3343
LNS13000089,2010,M03,2010 Mar,3433
LNS13000089,2010,M04,2010 Apr,3477
LNS13000089,2010,M05,2010 May,3559
LNS13000089,2010,M06,2010 Jun,3437
LNS13000089,2010,M07,2010 Jul,3313
LNS13000089,2010,M08,2010 Aug,3273
LNS13000089,2010,M09,2010 Sep,3295
LNS13000089,2010,M10,2010 Oct,3223
LNS13000089,2010,M11,2010 Nov,3520
LNS13000089,2010,M12,2010 Dec,3321
LNS13000089,2011,M01,2011 Jan,3133
LNS13000089,2011,M02,2011 Feb,3176
LNS13000089,2011,M03,2011 Mar,3127
LNS13000089,2011,M04,2011 Apr,3273
LNS13000089,2011,M05,2011 May,3195
LNS13000089,2011,M06,2011 Jun,3243
LNS13000089,2011,M07,2011 Jul,3240
LNS13000089,2011,M08,2011 Aug,3177
LNS13000089,2011,M09,2011 Sep,3227
LNS13000089,2011,M10,2011 Oct,3211
LNS13000089,2011,M11,2011 Nov,3079
LNS13000089,2011,M12,2011 Dec,3143
LNS13000089,2012,M01,2012 Jan,2988
LNS13000089,2012,M02,2012 Feb,2868
LNS13000089,2012,M03,2012 Mar,2908
LNS13000089,2012,M04,2012 Apr,2757
LNS13000089,2012,M05,2012 May,2754
LNS13000089,2012,M06,2012 Jun,2738
LNS13000089,2012,M07,2012 Jul,2701
LNS13000089,2012,M08,2012 Aug,2728
LNS13000089,2012,M09,2012 Sep,2699
LNS13000089,2012,M10,2012 Oct,2746
LNS13000089,2012,M11,2012 Nov,2594
LNS13000089,2012,M12,2012 Dec,2620
LNS13000089,2013,M01,2013 Jan,2603
LNS13000089,2013,M02,2013 Feb,2600
LNS13000089,2013,M03,2013 Mar,2506
LNS13000089,2013,M04,2013 Apr,2528
LNS13000089,2013,M05,2013 May,2408
LNS13000089,2013,M06,2013 Jun,2578
LNS13000089,2013,M07,2013 Jul,2519
LNS13000089,2013,M08,2013 Aug,2591
LNS13000089,2013,M09,2013 Sep,2504
LNS13000089,2013,M10,2013 Oct,2380
LNS13000089,2013,M11,2013 Nov,2484
LNS13000089,2013,M12,2013 Dec,2353
LNS13000089,2014,M01,2014 Jan,2309
LNS13000089,2014,M02,2014 Feb,2419
LNS13000089,2014,M03,2014 Mar,2339
LNS13000089,2014,M04,2014 Apr,2261
LNS13000089,2014,M05,2014 May,2234
LNS13000089,2014,M06,2014 Jun,2211
LNS13000089,2014,M07,2014 Jul,2233
LNS13000089,2014,M08,2014 Aug,2346
LNS13000089,2014,M09,2014 Sep,2142
LNS13000089,2014,M10,2014 Oct,2106
LNS13000089,2014,M11,2014 Nov,2054
LNS13000089,2014,M12,2014 Dec,2007
LNS13000089,2015,M01,2015 Jan,2024
LNS13000089,2015,M02,2015 Feb,1864
LNS13000089,2015,M03,2015 Mar,1981
LNS13000089,2015,M04,2015 Apr,2014
LNS13000089,2015,M05,2015 May,2019
LNS13000089,2015,M06,2015 Jun,1930
LNS13000089,2015,M07,2015 Jul,1886
LNS13000089,2015,M08,2015 Aug,1761
LNS13000089,2015,M09,2015 Sep,1780
LNS13000089,2015,M10,2015 Oct,1825
LNS13000089,2015,M11,2015 Nov,1914
LNS13000089,2015,M12,2015 Dec,1851
LNS13000089,2016,M01,2016 Jan,1781
LNS13000089,2016,M02,2016 Feb,1756
LNS13000089,2016,M03,2016 Mar,1841
LNS13000089,2016,M04,2016 Apr,1838
LNS13000089,2016,M05,2016 May,1811
LNS13000089,2016,M06,2016 Jun,1846
LNS13000089,2016,M07,2016 Jul,1800
LNS13000089,2016,M08,2016 Aug,1807
LNS13000089,2016,M09,2016 Sep,1887
LNS13000089,2016,M10,2016 Oct,1816
LNS13000089,2016,M11,2016 Nov,1728
LNS13000089,2016,M12,2016 Dec,1682
LNS13000089,2017,M01,2017 Jan,1762
LNS13000089,2017,M02,2017 Feb,1687
LNS13000089,2017,M03,2017 Mar,1622
LNS13000089,2017,M04,2017 Apr,1571
LNS13000089,2017,M05,2017 May,1779
LNS13000089,2017,M06,2017 Jun,1573
LNS13000089,2017,M07,2017 Jul,1669
LNS13000089,2017,M08,2017 Aug,1715
LNS13000089,2017,M09,2017 Sep,1622
LNS13000089,2017,M10,2017 Oct,1595
LNS13000089,2017,M11,2017 Nov,1550
LNS13000089,2017,M12,2017 Dec,1595
LNS13000089,2018,M01,2018 Jan,1558
LNS13000089,2018,M02,2018 Feb,1554
LNS13000089,2018,M03,2018 Mar,1499
LNS13000089,2018,M04,2018 Apr,1597
LNS13000089,2018,M05,2018 May,1430
LNS13000089,2018,M06,2018 Jun,1435
LNS13000089,2018,M07,2018 Jul,1299
LNS13000089,2018,M08,2018 Aug,1495
LNS13000089,2018,M09,2018 Sep,1328
LNS13000089,2018,M10,2018 Oct,1358
LNS13000089,2018,M11,2018 Nov,1364
LNS13000089,2018,M12,2018 Dec,1460
LNS13000089,2019,M01,2019 Jan,1462
LNS13000089,2019,M02,2019 Feb,1480
LNS13000089,2019,M03,2019 Mar,1471
LNS13000089,2019,M04,2019 Apr,1422
LNS13000089,2019,M05,2019 May,1304
LNS13000089,2019,M06,2019 Jun,1328
LNS13000089,2019,M07,2019 Jul,1377
LNS13000089,2019,M08,2019 Aug,1342
LNS13000089,2019,M09,2019 Sep,1331
LNS13000089,2019,M10,2019 Oct,1394
LNS13000089,2019,M11,2019 Nov,1339
LNS13000089,2019,M12,2019 Dec,1344
LNS13000089,2020,M01,2020 Jan,1397
LNS13000089,2020,M02,2020 Feb,1371
LNS13000089,2020,M03,2020 Mar,1534
LNS13024887,2010,M01,2010 Jan,3928
LNS13024887,2010,M02,2010 Feb,3907
LNS13024887,2010,M03,2010 Mar,3950
LNS13024887,2010,M04,2010 Apr,4146
LNS13024887,2010,M05,2010 May,3803
LNS13024887,2010,M06,2010 Jun,3770
LNS13024887,2010,M07,2010 Jul,3837
LNS13024887,2010,M08,2010 Aug,3739
LNS13024887,2010,M09,2010 Sep,3716
LNS13024887,2010,M10,2010 Oct,3920
LNS13024887,2010,M11,2010 Nov,3890
LNS13024887,2010,M12,2010 Dec,3719
LNS13024887,2011,M01,2011 Jan,3823
LNS13024887,2011,M02,2011 Feb,3715
LNS13024887,2011,M03,2011 Mar,3696
LNS13024887,2011,M04,2011 Apr,3679
LNS13024887,2011,M05,2011 May,3593
LNS13024887,2011,M06,2011 Jun,3553
LNS13024887,2011,M07,2011 Jul,3579
LNS13024887,2011,M08,2011 Aug,3656
LNS13024887,2011,M09,2011 Sep,3654
LNS13024887,2011,M10,2011 Oct,3547
LNS13024887,2011,M11,2011 Nov,3601
LNS13024887,2011,M12,2011 Dec,3523
LNS13024887,2012,M01,2012 Jan,3397
LNS13024887,2012,M02,2012 Feb,3515
LNS13024887,2012,M03,2012 Mar,3443
LNS13024887,2012,M04,2012 Apr,3514
LNS13024887,2012,M05,2012 May,3425
LNS13024887,2012,M06,2012 Jun,3466
LNS13024887,2012,M07,2012 Jul,3476
LNS13024887,2012,M08,2012 Aug,3526
LNS13024887,2012,M09,2012 Sep,3279
LNS13024887,2012,M10,2012 Oct,3435
LNS13024887,2012,M11,2012 Nov,3410
LNS13024887,2012,M12,2012 Dec,3546
LNS13024887,2013,M01,2013 Jan,3636
LNS13024887,2013,M02,2013 Feb,3481
LNS13024887,2013,M03,2013 Mar,3393
LNS13024887,2013,M04,2013 Apr,3502
LNS13024887,2013,M05,2013 May,3480
LNS13024887,2013,M06,2013 Jun,3456
LNS13024887,2013,M07,2013 Jul,3293
LNS13024887,2013,M08,2013 Aug,3347
LNS13024887,2013,M09,2013 Sep,3252
LNS13024887,2013,M10,2013 Oct,3157
LNS13024887,2013,M11,2013 Nov,2991
LNS13024887,2013,M12,2013 Dec,2841
LNS13024887,2014,M01,2014 Jan,2990
LNS13024887,2014,M02,2014 Feb,3029
LNS13024887,2014,M03,2014 Mar,3140
LNS13024887,2014,M04,2014 Apr,2755
LNS13024887,2014,M05,2014 May,2827
LNS13024887,2014,M06,2014 Jun,2779
LNS13024887,2014,M07,2014 Jul,2886
LNS13024887,2014,M08,2014 Aug,2787
LNS13024887,2014,M09,2014 Sep,2955
LNS13024887,2014,M10,2014 Oct,2729
LNS13024887,2014,M11,2014 Nov,2700
LNS13024887,2014,M12,2014 Dec,2591
LNS13024887,2015,M01,2015 Jan,2560
LNS13024887,2015,M02,2015 Feb,2523
LNS13024887,2015,M03,2015 Mar,2651
LNS13024887,2015,M04,2015 Apr,2480
LNS13024887,2015,M05,2015 May,2642
LNS13024887,2015,M06,2015 Jun,2535
LNS13024887,2015,M07,2015 Jul,2431
LNS13024887,2015,M08,2015 Aug,2375
LNS13024887,2015,M09,2015 Sep,2346
LNS13024887,2015,M10,2015 Oct,2318
LNS13024887,2015,M11,2015 Nov,2369
LNS13024887,2015,M12,2015 Dec,2375
LNS13024887,2016,M01,2016 Jan,2107
LNS13024887,2016,M02,2016 Feb,2222
LNS13024887,2016,M03,2016 Mar,2290
LNS13024887,2016,M04,2016 Apr,2337
LNS13024887,2016,M05,2016 May,2230
LNS13024887,2016,M06,2016 Jun,2241
LNS13024887,2016,M07,2016 Jul,2259
LNS13024887,2016,M08,2016 Aug,2228
LNS13024887,2016,M09,2016 Sep,2219
LNS13024887,2016,M10,2016 Oct,2199
LNS13024887,2016,M11,2016 Nov,2125
LNS13024887,2016,M12,2016 Dec,2079
LNS13024887,2017,M01,2017 Jan,2068
LNS13024887,2017,M02,2017 Feb,2071
LNS13024887,2017,M03,2017 Mar,1955
LNS13024887,2017,M04,2017 Apr,2026
LNS13024887,2017,M05,2017 May,1841
LNS13024887,2017,M06,2017 Jun,1924
LNS13024887,2017,M07,2017 Jul,1885
LNS13024887,2017,M08,2017 Aug,1939
LNS13024887,2017,M09,2017 Sep,1962
LNS13024887,2017,M10,2017 Oct,1917
LNS13024887,2017,M11,2017 Nov,2048
LNS13024887,2017,M12,2017 Dec,1843
LNS13024887,2018,M01,2018 Jan,1902
LNS13024887,2018,M02,2018 Feb,1884
LNS13024887,2018,M03,2018 Mar,1818
LNS13024887,2018,M04,2018 Apr,1784
LNS13024887,2018,M05,2018 May,1811
LNS13024887,2018,M06,2018 Jun,1875
LNS13024887,2018,M07,2018 Jul,1798
LNS13024887,2018,M08,2018 Aug,1728
LNS13024887,2018,M09,2018 Sep,1791
LNS13024887,2018,M10,2018 Oct,1743
LNS13024887,2018,M11,2018 Nov,1720
LNS13024887,2018,M12,2018 Dec,1825
LNS13024887,2019,M01,2019 Jan,1892
LNS13024887,2019,M02,2019 Feb,1858
LNS13024887,2019,M03,2019 Mar,1844
LNS13024887,2019,M04,2019 Apr,1723
LNS13024887,2019,M05,2019 May,1806
LNS13024887,2019,M06,2019 Jun,1706
LNS13024887,2019,M07,2019 Jul,1794
LNS13024887,2019,M08,2019 Aug,1810
LNS13024887,2019,M09,2019 Sep,1699
LNS13024887,2019,M10,2019 Oct,1675
LNS13024887,2019,M11,2019 Nov,1693
LNS13024887,2019,M12,2019 Dec,1710
LNS13024887,2020,M01,2020 Jan,1746
LNS13024887,2020,M02,2020 Feb,1638
LNS13024887,2020,M03,2020 Mar,2124
LNS13024887Q,2010,Q01,2010 Qtr1,3928
LNS13024887Q,2010,Q02,2010 Qtr2,3906
LNS13024887Q,2010,Q03,2010 Qtr3,3764
LNS13024887Q,2010,Q04,2010 Qtr4,3843
LNS13024887Q,2011,Q01,2011 Qtr1,3745
LNS13024887Q,2011,Q02,2011 Qtr2,3608
LNS13024887Q,2011,Q03,2011 Qtr3,3630
LNS13024887Q,2011,Q04,2011 Qtr4,3557
LNS13024887Q,2012,Q01,2012 Qtr1,3452
LNS13024887Q,2012,Q02,2012 Qtr2,3468
LNS13024887Q,2012,Q03,2012 Qtr3,3427
LNS13024887Q,2012,Q04,2012 Qtr4,3463
LNS13024887Q,2013,Q01,2013 Qtr1,3503
LNS13024887Q,2013,Q02,2013 Qtr2,3479
LNS13024887Q,2013,Q03,2013 Qtr3,3297
LNS13024887Q,2013,Q04,2013 Qtr4,2996
LNS13024887Q,2014,Q01,2014 Qtr1,3053
LNS13024887Q,2014,Q02,2014 Qtr2,2787
LNS13024887Q,2014,Q03,2014 Qtr3,2876
LNS13024887Q,2014,Q04,2014 Qtr4,2673
LNS13024887Q,2015,Q01,2015 Qtr1,2578
LNS13024887Q,2015,Q02,2015 Qtr2,2552
LNS13024887Q,2015,Q03,2015 Qtr3,2384
LNS13024887Q,2015,Q04,2015 Qtr4,2354
LNS13024887Q,2016,Q01,2016 Qtr1,2206
LNS13024887Q,2016,Q02,2016 Qtr2,2269
LNS13024887Q,2016,Q03,2016 Qtr3,2235
LNS13024887Q,2016,Q04,2016 Qtr4,2134
LNS13024887Q,2017,Q01,2017 Qtr1,2031
LNS13024887Q,2017,Q02,2017 Qtr2,1930
LNS13024887Q,2017,Q03,2017 Qtr3,1929
LNS13024887Q,2017,Q04,2017 Qtr4,1936
LNS13024887Q,2018,Q01,2018 Qtr1,1868
LNS13024887Q,2018,Q02,2018 Qtr2,1824
LNS13024887Q,2018,Q03,2018 Qtr3,1772
LNS13024887Q,2018,Q04,2018 Qtr4,1762
LNS13024887Q,2019,Q01,2019 Qtr1,1864
LNS13024887Q,2019,Q02,2019 Qtr2,1745
LNS13024887Q,2019,Q03,2019 Qtr3,1768
LNS13024887Q,2019,Q04,2019 Qtr4,1693
LNS13024887Q,2020,Q01,2020 Qtr1,1836
LNS13025669,2010,M01,2010 Jan,5338
LNS13025669,2010,M02,2010 Feb,5568
LNS13025669,2010,M03,2010 Mar,5426
LNS13025669,2010,M04,2010 Apr,5413
LNS13025669,2010,M05,2010 May,5390
LNS13025669,2010,M06,2010 Jun,5310
LNS13025669,2010,M07,2010 Jul,5111
LNS13025669,2010,M08,2010 Aug,5246
LNS13025669,2010,M09,2010 Sep,5125
LNS13025669,2010,M10,2010 Oct,5173
LNS13025669,2010,M11,2010 Nov,5300
LNS13025669,2010,M12,2010 Dec,5040
LNS13025669,2011,M01,2011 Jan,4731
LNS13025669,2011,M02,2011 Feb,4716
LNS13025669,2011,M03,2011 Mar,4839
LNS13025669,2011,M04,2011 Apr,4857
LNS13025669,2011,M05,2011 May,4743
LNS13025669,2011,M06,2011 Jun,4848
LNS13025669,2011,M07,2011 Jul,4726
LNS13025669,2011,M08,2011 Aug,4743
LNS13025669,2011,M09,2011 Sep,4791
LNS13025669,2011,M10,2011 Oct,4692
